date,sales,year,month,month_name,monthly_avg_sales,is_holiday_season,predicted_sales,lower_bound,upper_bound
2014-08-26,13.0,2014.0,8.0,Aug,48.4,0.0,61.80237563053305,-28.834684313873705,150.59382216364406
2014-08-27,85.0,2014.0,8.0,Aug,48.4,0.0,62.22661406548866,-26.17602995751878,146.43822713750814
2014-08-28,0.0,2014.0,8.0,Aug,48.4,0.0,62.453206442083015,-30.07756911511286,152.16647654097528
2014-08-29,0.0,2014.0,8.0,Aug,48.4,0.0,62.50481437999655,-28.60498875374823,152.49650615009318
2014-08-30,0.0,2014.0,8.0,Aug,48.4,0.0,62.408979599118794,-26.808671501462094,154.24415676048557
2014-08-31,0.0,2014.0,8.0,Aug,48.4,0.0,62.19719099372965,-32.04051654528493,155.64237206331444
2014-09-01,0.0,2014.0,9.0,Sep,72.83333333333333,0.0,61.90384106719077,-24.63544841787084,150.55232734853195
2014-09-02,0.0,2014.0,9.0,Sep,72.83333333333333,0.0,61.56510276002994,-30.990366509254724,143.9790649318416
2014-09-03,0.0,2014.0,9.0,Sep,72.83333333333333,0.0,61.21776007095965,-24.542033700104398,148.26945660699948
2014-09-04,0.0,2014.0,9.0,Sep,72.83333333333333,0.0,60.90960933657083,-27.30554608613543,154.79465858665122
2014-09-05,0.0,2014.0,9.0,Sep,72.83333333333333,0.0,60.66355610441216,-32.0334355139092,152.32075758222658
2014-09-06,0.0,2014.0,9.0,Sep,72.83333333333333,0.0,60.511262777387,-27.10382717870397,158.6093673477103
2014-09-07,0.0,2014.0,9.0,Sep,72.83333333333333,0.0,60.48055946244713,-29.138670299471553,155.67369424182132
2014-09-08,64.0,2014.0,9.0,Sep,72.83333333333333,0.0,60.5945587339798,-28.58449327260075,146.17506472713455
2014-09-09,154.0,2014.0,9.0,Sep,72.83333333333333,0.0,60.87091921533522,-24.04617569595245,142.8689872205438
2014-09-10,143.0,2014.0,9.0,Sep,72.83333333333333,0.0,61.32128067251754,-30.95243647497918,151.32218613886536
2014-09-11,96.0,2014.0,9.0,Sep,72.83333333333333,0.0,61.95088836673918,-23.641813570369578,150.53112800691088
2014-09-12,140.0,2014.0,9.0,Sep,72.83333333333333,0.0,62.75841891964648,-30.192083270020937,152.53495732805845
2014-09-13,67.0,2014.0,9.0,Sep,72.83333333333333,0.0,63.73601406229399,-27.10014411497045,147.503039774821
2014-09-14,3.0,2014.0,9.0,Sep,72.83333333333333,0.0,64.86952252980926,-27.74551614827652,150.83611830517233
2014-09-15,71.0,2014.0,9.0,Sep,72.83333333333333,0.0,66.13894420228118,-16.890337711077496,156.4887357305351
2014-09-16,58.0,2014.0,9.0,Sep,72.83333333333333,0.0,67.51906455357438,-18.265361107250783,160.68844058434686
2014-09-17,62.0,2014.0,9.0,Sep,72.83333333333333,0.0,68.9802617267376,-12.858347055067814,157.94249833171907
2014-09-18,62.0,2014.0,9.0,Sep,72.83333333333333,0.0,70.48946327357812,-19.70238486739789,161.56263815924382
2014-09-19,62.0,2014.0,9.0,Sep,72.83333333333333,0.0,72.01122493055038,-10.512487801084255,160.62757059262427
2014-09-20,168.0,2014.0,9.0,Sep,72.83333333333333,0.0,73.50889989191069,-10.781602763296146,160.8124457199372
2014-09-21,99.0,2014.0,9.0,Sep,72.83333333333333,0.0,74.94586400098576,-8.802500635077488,159.29051860387287
2014-09-22,39.0,2014.0,9.0,Sep,72.83333333333333,0.0,76.28676020655628,-19.54882491586382,163.25268377001484
2014-09-23,64.0,2014.0,9.0,Sep,72.83333333333333,0.0,77.49872459074786,-10.478907668734353,163.898246026764
2014-09-24,117.0,2014.0,9.0,Sep,72.83333333333333,0.0,78.55255630719094,-6.498625411205907,163.13331996616475
2014-09-25,104.0,2014.0,9.0,Sep,72.83333333333333,0.0,79.4237948836381,-11.29625374828105,165.90852236831222
2014-09-26,108.0,2014.0,9.0,Sep,72.83333333333333,0.0,80.09367052026583,-10.459159051134838,165.64719906606743
2014-09-27,234.0,2014.0,9.0,Sep,72.83333333333333,0.0,80.54989620406646,-13.237694956567307,169.63216550156466
2014-09-28,97.0,2014.0,9.0,Sep,72.83333333333333,0.0,80.78727458180013,-1.866224821623846,174.25176685564287
2014-09-29,85.0,2014.0,9.0,Sep,72.83333333333333,0.0,80.80809748289312,-9.30502601225027,175.3741242943946
2014-09-30,88.0,2014.0,9.0,Sep,72.83333333333333,0.0,80.62232163043171,-8.370265720265675,165.14729679847343
2014-10-01,190.0,2014.0,10.0,Oct,89.19354838709677,0.0,80.24751027209135,-12.405771106124572,168.4270341587217
2014-10-02,163.0,2014.0,10.0,Oct,89.19354838709677,0.0,79.70853703748976,-15.480602432200838,175.09048848295748
2014-10-03,90.0,2014.0,10.0,Oct,89.19354838709677,0.0,79.03705510427318,-11.440749639617314,170.51584478011497
2014-10-04,105.0,2014.0,10.0,Oct,89.19354838709677,0.0,78.30626694252906,-13.192573906157227,167.17291166862304
2014-10-05,47.0,2014.0,10.0,Oct,89.19354838709677,0.0,77.52338415095294,-0.45854064506432657,166.5946751480289
2014-10-06,66.0,2014.0,10.0,Oct,89.19354838709677,0.0,76.7350540941643,-10.606338860706693,167.26309435945288
2014-10-07,84.0,2014.0,10.0,Oct,89.19354838709677,0.0,75.99052785935112,-11.969388808984126,168.99080110442952
2014-10-08,80.0,2014.0,10.0,Oct,89.19354838709677,0.0,75.34023000927586,-14.984000651016208,163.1851492159704
2014-10-09,97.0,2014.0,10.0,Oct,89.19354838709677,0.0,74.83424240921926,-15.458801574733204,170.53788843820308
2014-10-10,64.0,2014.0,10.0,Oct,89.19354838709677,0.0,74.52074300251854,-19.12705558401457,163.76859136021088
2014-10-11,128.0,2014.0,10.0,Oct,89.19354838709677,0.0,74.44444253717138,-12.654298276468086,171.68239969932927
2014-10-12,85.0,2014.0,10.0,Oct,89.19354838709677,0.0,74.64506322780366,-18.282055648799858,162.76836448928478
2014-10-13,50.0,2014.0,10.0,Oct,89.19354838709677,0.0,75.15590313179129,-9.222538017716968,164.40977304413363
2014-10-14,91.0,2014.0,10.0,Oct,89.19354838709677,0.0,76.00252861477412,-17.46325559502245,169.92979677248684
2014-10-15,93.0,2014.0,10.0,Oct,89.19354838709677,0.0,77.2016347023634,-10.73100396837058,164.09705732260184
2014-10-16,50.0,2014.0,10.0,Oct,89.19354838709677,0.0,78.76010941413105,-13.55282387028725,165.84811704168794
2014-10-17,85.0,2014.0,10.0,Oct,89.19354838709677,0.0,80.67433343978607,-12.513093868138828,172.74677959579404
2014-10-18,129.0,2014.0,10.0,Oct,89.19354838709677,0.0,82.9297408565605,-7.029145704783354,173.88489435726547
2014-10-19,119.0,2014.0,10.0,Oct,89.19354838709677,0.0,85.50066014348019,-1.8365538856319257,171.70905298488717
2014-10-20,45.0,2014.0,10.0,Oct,89.19354838709677,0.0,88.35044768130463,3.1903481575516657,180.0367124924528
2014-10-21,78.0,2014.0,10.0,Oct,89.19354838709677,0.0,91.43191841836219,3.24785826642608,174.83518852810354
2014-10-22,90.0,2014.0,10.0,Oct,89.19354838709677,0.0,94.68807062417619,2.2270011743408396,188.2133625309709
2014-10-23,78.0,2014.0,10.0,Oct,89.19354838709677,0.0,98.05309384769133,13.488415237992937,189.66017271875145
2014-10-24,62.0,2014.0,10.0,Oct,89.19354838709677,0.0,101.45364154936406,11.221359592368662,191.01010476410363
2014-10-25,97.0,2014.0,10.0,Oct,89.19354838709677,0.0,104.8103425894756,24.709006839940315,203.8585892642817
2014-10-26,111.0,2014.0,10.0,Oct,89.19354838709677,0.0,108.03951902508939,12.207401632701194,198.36583087890796
2014-10-27,55.0,2014.0,10.0,Oct,89.19354838709677,0.0,111.05507167583218,21.619601499307247,196.35835414014866
2014-10-28,60.0,2014.0,10.0,Oct,89.19354838709677,0.0,113.77048983127634,22.072024405616506,195.67357988001766
2014-10-29,61.0,2014.0,10.0,Oct,89.19354838709677,0.0,116.100937431664,24.262291320395015,202.87839974799684
2014-10-30,81.0,2014.0,10.0,Oct,89.19354838709677,0.0,117.96536517624767,29.96964293113084,208.69038826753973
2014-10-31,131.0,2014.0,10.0,Oct,89.19354838709677,0.0,119.28859638786639,34.279709200617496,215.83804465861655
2014-11-01,160.0,2014.0,11.0,Nov,48.733333333333334,0.0,120.00333414392856,28.601324663781778,212.0325294065182
2014-11-02,131.0,2014.0,11.0,Nov,48.733333333333334,0.0,120.05203819606454,34.6985114816843,214.8805709095439
2014-11-03,43.0,2014.0,11.0,Nov,48.733333333333334,0.0,119.40297143448805,30.728680504227924,209.07349860963566
2014-11-04,34.0,2014.0,11.0,Nov,48.733333333333334,0.0,118.00862583709869,29.02879282878177,202.75974285488192
2014-11-05,33.0,2014.0,11.0,Nov,48.733333333333334,0.0,115.84997619332313,27.061551869269493,207.65438773479642
2014-11-06,37.0,2014.0,11.0,Nov,48.733333333333334,0.0,112.92303770858226,25.56627876824634,209.16678075539528
2014-11-07,82.0,2014.0,11.0,Nov,48.733333333333334,0.0,109.23944397799164,21.390679437289403,198.00797246956304
2014-11-08,542.0,2014.0,11.0,Nov,48.733333333333334,0.0,104.82667601202363,10.847390685865447,196.6654241579587
2014-11-09,239.0,2014.0,11.0,Nov,48.733333333333334,0.0,99.72793011459774,6.371713304964513,190.13226571069214
2014-11-10,51.0,2014.0,11.0,Nov,48.733333333333334,0.0,94.00162102648382,6.295802065740399,186.08504359277893
2014-11-11,51.0,2014.0,11.0,Nov,48.733333333333334,0.0,87.72052554656491,1.3145155191895637,173.52657713932518
2014-11-12,41.0,2014.0,11.0,Nov,48.733333333333334,0.0,80.9705806097064,-5.265648992445041,166.6916532895099
2014-11-13,1.0,2014.0,11.0,Nov,48.733333333333334,0.0,73.84935831723395,-22.275814734534205,161.93066932130128
2014-11-14,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,66.46424846888816,-24.671221397239574,157.2725203612306
2014-11-15,1.0,2014.0,11.0,Nov,48.733333333333334,0.0,58.930386530098566,-30.55490507991527,153.5652390192959
2014-11-16,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,51.3683715006329,-42.23604794741033,135.23342573881186
2014-11-17,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,43.901823660508796,-35.59786251510807,135.64522687654244
2014-11-18,7.0,2014.0,11.0,Nov,48.733333333333334,0.0,36.65483651684815,-53.08670117116162,122.40280344194227
2014-11-19,1.0,2014.0,11.0,Nov,48.733333333333334,0.0,29.749380344964457,-53.126074624438296,122.1119557566337
2014-11-20,4.0,2014.0,11.0,Nov,48.733333333333334,0.0,23.302716428860457,-64.67879660360106,110.74273296006312
2014-11-21,1.0,2014.0,11.0,Nov,48.733333333333334,0.0,17.424881408960246,-72.9603475925973,104.74681878707982
2014-11-22,1.0,2014.0,11.0,Nov,48.733333333333334,0.0,12.216300024902331,-80.78476741814954,109.78908016247424
2014-11-23,2.0,2014.0,11.0,Nov,48.733333333333334,0.0,7.765582020229303,-81.63798020658491,94.40244759664877
2014-11-24,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,4.14755510770658,-82.96208967044228,100.57471353530296
2014-11-25,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,1.4215807677581793,-92.31477315949282,86.3847801033188
2014-11-26,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,-0.3698066110041296,-90.688890212524,87.88665686307162
2014-11-27,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,-1.2019039957451128,-85.00929824205525,89.50933355495827
2014-11-28,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,-1.0684621972925328,-89.90470189054386,91.15938299345166
2014-11-29,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,0.018089898201395727,-83.63137642332957,93.28738293180038
2014-11-30,0.0,2014.0,11.0,Nov,48.733333333333334,0.0,2.0268267152627715,-82.21897209338074,94.27365138959317
2014-12-01,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,4.90891103380428,-83.22154397427555,94.63054174909838
2014-12-02,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,8.598571434622912,-80.10349039425701,92.82003404076247
2014-12-03,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,13.040445679900216,-75.01892496841732,97.52360106389767
2014-12-04,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,18.113291876716197,-68.78909255674239,113.18613822873743
2014-12-05,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,23.709969060318016,-64.20055010771483,118.76495082192358
2014-12-06,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,29.713704788129945,-57.342770372236814,119.45071016967964
2014-12-07,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,36.00056899371178,-50.26290620188802,120.9317923563801
2014-12-08,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,42.44210535794012,-50.38755767822982,130.45765354058005
2014-12-09,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,48.908061675143685,-39.74891225823325,137.75823771569696
2014-12-10,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,55.269158421812016,-36.66428055359918,141.22079308291993
2014-12-11,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,61.39983387439162,-24.34816851396709,152.91973240196546
2014-12-12,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,67.18090468789399,-24.73437635641378,158.18838419857977
2014-12-13,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,72.5020828186534,-19.75592990650389,160.05810742821544
2014-12-14,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,77.26429300522736,-15.038726076556877,166.1691603850002
2014-12-15,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,81.38173962540351,-2.36663785784234,180.68848049247683
2014-12-16,49.0,2014.0,12.0,Dec,32.58064516129032,1.0,84.78367751428547,-8.185391697208784,173.1077593800253
2014-12-17,157.0,2014.0,12.0,Dec,32.58064516129032,1.0,87.41584811723892,-1.576094501833142,177.95259845667974
2014-12-18,193.0,2014.0,12.0,Dec,32.58064516129032,1.0,89.24155000059595,-1.6421492242195077,175.55409371223163
2014-12-19,94.0,2014.0,12.0,Dec,32.58064516129032,1.0,90.24232107030696,-6.021326148095857,178.26012877814708
2014-12-20,135.0,2014.0,12.0,Dec,32.58064516129032,1.0,90.418218656298,-4.8943198340502265,185.05971251312334
2014-12-21,118.0,2014.0,12.0,Dec,32.58064516129032,1.0,89.78769270321905,-4.780841077672614,171.7996921717971
2014-12-22,18.0,2014.0,12.0,Dec,32.58064516129032,1.0,88.38705645329013,6.152250973896887,174.01288004752342
2014-12-23,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,86.26956800367033,2.9406132818381234,170.56248606012932
2014-12-24,14.0,2014.0,12.0,Dec,32.58064516129032,1.0,83.50414476242744,-7.753670079379559,175.3947505479832
2014-12-25,0.0,2014.0,12.0,Dec,32.58064516129032,1.0,80.17374091777216,-0.7307767995815168,173.0515170113457
2014-12-26,20.0,2014.0,12.0,Dec,32.58064516129032,1.0,76.37342539289756,-13.595966699105935,162.84018321401044
2014-12-27,42.0,2014.0,12.0,Dec,32.58064516129032,1.0,72.20820422062425,-22.808341480751157,156.7073788125325
2014-12-28,45.0,2014.0,12.0,Dec,32.58064516129032,1.0,67.79063669795215,-29.013559218632327,157.37537194391646
2014-12-29,55.0,2014.0,12.0,Dec,32.58064516129032,1.0,63.23829895446063,-24.31134479262486,151.92262604862103
2014-12-30,59.0,2014.0,12.0,Dec,32.58064516129032,1.0,58.67115160416562,-29.426378101590533,148.41610142748428
2014-12-31,11.0,2014.0,12.0,Dec,32.58064516129032,1.0,54.20886988931657,-37.971072637778875,144.47934825106236
2015-01-01,0.0,2015.0,1.0,Jan,79.51612903225806,0.0,49.968195140013435,-44.25437171486177,147.19795293329156
2015-01-02,77.0,2015.0,1.0,Jan,79.51612903225806,0.0,46.07339780684095,-37.269645557154334,133.88774623738334
2015-01-03,60.0,2015.0,1.0,Jan,79.51612903225806,0.0,42.61474610366493,-42.37527967607043,130.85720631934373
2015-01-04,1.0,2015.0,1.0,Jan,79.51612903225806,0.0,39.68535595728184,-49.01845016294723,131.60666035120707
2015-01-05,69.0,2015.0,1.0,Jan,79.51612903225806,0.0,37.36614664914691,-50.31107036529808,127.47788895745377
2015-01-06,98.0,2015.0,1.0,Jan,79.51612903225806,0.0,35.7241060435873,-57.805136070013184,129.32149177087007
2015-01-07,119.0,2015.0,1.0,Jan,79.51612903225806,0.0,34.810868822025846,-55.67581367394122,124.68617079627025
2015-01-08,93.0,2015.0,1.0,Jan,79.51612903225806,0.0,34.66163630940032,-56.04168776884334,118.03936967929656
2015-01-09,92.0,2015.0,1.0,Jan,79.51612903225806,0.0,35.29445875093447,-58.10325853826375,128.6327281422932
2015-01-10,112.0,2015.0,1.0,Jan,79.51612903225806,0.0,36.709892792171665,-49.891299201396606,126.14158082762762
2015-01-11,96.0,2015.0,1.0,Jan,79.51612903225806,0.0,38.89103861857444,-56.68700511948645,126.24607335266124
2015-01-12,93.0,2015.0,1.0,Jan,79.51612903225806,0.0,41.80395290989102,-43.7407562440354,126.10120015507573
2015-01-13,65.0,2015.0,1.0,Jan,79.51612903225806,0.0,45.39842564354474,-44.829470571054046,130.9581818391025
2015-01-14,100.0,2015.0,1.0,Jan,79.51612903225806,0.0,49.60910101790198,-35.54969341923185,136.63361539529683
2015-01-15,51.0,2015.0,1.0,Jan,79.51612903225806,0.0,54.35691552724612,-25.895727749813464,148.65070560486913
2015-01-16,55.0,2015.0,1.0,Jan,79.51612903225806,0.0,59.550819657763626,-29.69897510706289,145.54732119437753
2015-01-17,71.0,2015.0,1.0,Jan,79.51612903225806,0.0,65.08974392275628,-19.605643352945687,159.48176690971525
2015-01-18,57.0,2015.0,1.0,Jan,79.51612903225806,0.0,70.86476512967185,-22.812988494653922,156.4417082292278
2015-01-19,34.0,2015.0,1.0,Jan,79.51612903225806,0.0,76.76142496407411,-11.315949045340886,162.46554911173027
2015-01-20,47.0,2015.0,1.0,Jan,79.51612903225806,0.0,82.66215025276159,-8.713738674472799,178.58670909542548
2015-01-21,88.0,2015.0,1.0,Jan,79.51612903225806,0.0,88.44872267374421,3.263209292780762,184.4219167913773
2015-01-22,51.0,2015.0,1.0,Jan,79.51612903225806,0.0,94.00474523132073,6.904801720804267,183.79622708484297
2015-01-23,49.0,2015.0,1.0,Jan,79.51612903225806,0.0,99.21805350067876,12.703286856602237,189.73024395412625
2015-01-24,110.0,2015.0,1.0,Jan,79.51612903225806,0.0,103.98302143643073,17.143095746943054,189.04312660001318
2015-01-25,30.0,2015.0,1.0,Jan,79.51612903225806,0.0,108.20271437583365,21.99752320963628,199.7034422859872
2015-01-26,59.0,2015.0,1.0,Jan,79.51612903225806,0.0,111.79084567105647,24.96291825825518,202.9870941432185
2015-01-27,97.0,2015.0,1.0,Jan,79.51612903225806,0.0,114.67349805963784,29.38759421516679,205.62832078345164
2015-01-28,155.0,2015.0,1.0,Jan,79.51612903225806,0.0,116.79057631133529,26.99481983911944,214.50833157975057
2015-01-29,125.0,2015.0,1.0,Jan,79.51612903225806,0.0,118.09696374591311,32.87949739520625,207.2579920830713
2015-01-30,100.0,2015.0,1.0,Jan,79.51612903225806,0.0,118.56336175880944,27.460357663568484,210.05863705030254
2015-01-31,211.0,2015.0,1.0,Jan,79.51612903225806,0.0,118.17679837410483,21.151609714080436,202.04792262914913
2015-02-01,88.0,2015.0,2.0,Feb,68.5,0.0,116.94080250983086,34.57906835852961,211.25410162193762
2015-02-02,114.0,2015.0,2.0,Feb,68.5,0.0,114.87522617435786,23.33251700124635,196.93247098532058
2015-02-03,89.0,2015.0,2.0,Feb,68.5,0.0,112.01575773571567,17.008774098886846,199.5820838352336
2015-02-04,118.0,2015.0,2.0,Feb,68.5,0.0,108.41310423106012,19.122489083065787,195.3731807789467
2015-02-05,84.0,2015.0,2.0,Feb,68.5,0.0,104.131880954486,14.52396937104485,189.40980078289948
2015-02-06,125.0,2015.0,2.0,Feb,68.5,0.0,99.24923080958654,8.769807321406928,189.36639698217263
2015-02-07,184.0,2015.0,2.0,Feb,68.5,0.0,93.85320470064886,2.6894340094511855,183.72749781399324
2015-02-08,107.0,2015.0,2.0,Feb,68.5,0.0,88.04093870190177,-5.907983397755393,182.89247279166128
2015-02-09,70.0,2015.0,2.0,Feb,68.5,0.0,81.91666740809072,-8.837990072853312,173.16584642452767
2015-02-10,66.0,2015.0,2.0,Feb,68.5,0.0,75.58961566856178,-9.048501149221009,158.78732857693237
2015-02-11,89.0,2015.0,2.0,Feb,68.5,0.0,69.17181280216074,-17.135591448951132,156.8895323845421
2015-02-12,50.0,2015.0,2.0,Feb,68.5,0.0,62.7758743588305,-32.07866663643371,154.4505731163252
2015-02-13,20.0,2015.0,2.0,Feb,68.5,0.0,56.51279653381977,-35.66733015448912,147.62198070772098
2015-02-14,77.0,2015.0,2.0,Feb,68.5,0.0,50.489807468739485,-41.786911603496776,139.00296107302802
2015-02-15,33.0,2015.0,2.0,Feb,68.5,0.0,44.808317923276434,-41.68717239485703,135.8399325606692
2015-02-16,47.0,2015.0,2.0,Feb,68.5,0.0,39.562011226053116,-50.98033681253912,132.9364432757922
2015-02-17,35.0,2015.0,2.0,Feb,68.5,0.0,34.835109076918854,-57.515805454209435,120.95095897666738
2015-02-18,60.0,2015.0,2.0,Feb,68.5,0.0,30.70084575761482,-55.95664811390411,117.85508529065763
2015-02-19,31.0,2015.0,2.0,Feb,68.5,0.0,27.220178704904065,-64.85449795642712,117.9133241683823
2015-02-20,35.0,2015.0,2.0,Feb,68.5,0.0,24.440758311195445,-61.27037375254217,110.15490173826049
2015-02-21,80.0,2015.0,2.0,Feb,68.5,0.0,22.396174350693883,-67.5846028854436,106.68540818432139
2015-02-22,42.0,2015.0,2.0,Feb,68.5,0.0,21.10549069920654,-65.85150419504653,112.90331014415835
2015-02-23,23.0,2015.0,2.0,Feb,68.5,0.0,20.57307413800622,-65.1874581586169,110.31021296749984
2015-02-24,19.0,2015.0,2.0,Feb,68.5,0.0,20.7887171245564,-72.25140187189292,106.14844586796734
2015-02-25,18.0,2015.0,2.0,Feb,68.5,0.0,21.72804858992935,-63.798097500970925,113.54223939306524
2015-02-26,37.0,2015.0,2.0,Feb,68.5,0.0,23.35322119615595,-65.60650955992757,115.06777182798245
2015-02-27,50.0,2015.0,2.0,Feb,68.5,0.0,25.613858161451226,-56.26155504257141,113.22614953179452
2015-02-28,127.0,2015.0,2.0,Feb,68.5,0.0,28.44823783531396,-59.27119990902535,116.13471838126183
2015-03-01,123.0,2015.0,3.0,Mar,109.0,0.0,31.784689767113086,-48.103724267840214,120.91769955987984
2015-03-02,44.0,2015.0,3.0,Mar,109.0,0.0,35.543172138788556,-55.12085473151535,127.58167640866485
2015-03-03,22.0,2015.0,3.0,Mar,109.0,0.0,39.63699813980623,-43.27607457038782,129.17225909333348
2015-03-04,31.0,2015.0,3.0,Mar,109.0,0.0,43.974670609552376,-47.36945188702776,137.41655610324491
2015-03-05,22.0,2015.0,3.0,Mar,109.0,0.0,48.46179667854936,-34.697901180329005,141.0047011718091
2015-03-06,40.0,2015.0,3.0,Mar,109.0,0.0,53.003034070562066,-38.32435596186418,148.86797653835708
2015-03-07,62.0,2015.0,3.0,Mar,109.0,0.0,57.5040346456542,-27.096988959450165,153.2265317425952
2015-03-08,59.0,2015.0,3.0,Mar,109.0,0.0,61.873345506084945,-22.932776716862357,152.88515607165013
2015-03-09,28.0,2015.0,3.0,Mar,109.0,0.0,66.02423011690519,-19.98166524736802,154.18303086384097
2015-03-10,68.0,2015.0,3.0,Mar,109.0,0.0,69.87637378827147,-17.995946245893425,158.36176187027064
2015-03-11,73.0,2015.0,3.0,Mar,109.0,0.0,73.35744043267232,-11.245981570499783,166.341227798365
2015-03-12,87.0,2015.0,3.0,Mar,109.0,0.0,76.40445069573025,-13.4781726430584,166.4057519924909
2015-03-13,175.0,2015.0,3.0,Mar,109.0,0.0,78.96495529745485,-7.928142097170909,166.12951699049384
2015-03-14,300.0,2015.0,3.0,Mar,109.0,0.0,80.99798164053277,-5.960947400586542,173.10913460353984
2015-03-15,196.0,2015.0,3.0,Mar,109.0,0.0,82.4747363587419,-6.78738131246754,172.8176276588648
2015-03-16,123.0,2015.0,3.0,Mar,109.0,0.0,83.37905140596938,-6.812235350683215,169.3221226822799
2015-03-17,168.0,2015.0,3.0,Mar,109.0,0.0,83.70756642873047,-7.038439081443291,179.97049056425024
2015-03-18,209.0,2015.0,3.0,Mar,109.0,0.0,83.46964542648607,-7.8296028122263985,171.58717221881724
2015-03-19,188.0,2015.0,3.0,Mar,109.0,0.0,82.68703098493566,-5.495900587095536,171.73988168482077
2015-03-20,219.0,2015.0,3.0,Mar,109.0,0.0,81.39324456809514,-11.189980892210675,172.00804510554497
2015-03-21,381.0,2015.0,3.0,Mar,109.0,0.0,79.6327463783887,-16.569985709711474,166.7781059319155
2015-03-22,158.0,2015.0,3.0,Mar,109.0,0.0,77.45987304426275,-7.689652847722797,169.0689112734323
2015-03-23,12.0,2015.0,3.0,Mar,109.0,0.0,74.9375757836697,-20.026989085966797,162.99474358233402
2015-03-24,8.0,2015.0,3.0,Mar,109.0,0.0,72.13598563374818,-13.532380997948888,162.31902086754093
2015-03-25,10.0,2015.0,3.0,Mar,109.0,0.0,69.13083575900855,-19.69915053670946,157.55311770745925
2015-03-26,88.0,2015.0,3.0,Mar,109.0,0.0,66.0017736829284,-26.956292896306845,152.8095947533378
2015-03-27,196.0,2015.0,3.0,Mar,109.0,0.0,62.83059847823678,-26.040384883872424,148.02127224857995
2015-03-28,206.0,2015.0,3.0,Mar,109.0,0.0,59.699459452644874,-30.22548112454278,148.08895051088055
2015-03-29,83.0,2015.0,3.0,Mar,109.0,0.0,56.689053648919,-29.52135059397253,146.05645617155224
2015-03-30,0.0,2015.0,3.0,Mar,109.0,0.0,53.87685952195294,-38.33711282804328,138.34194001745422
2015-03-31,0.0,2015.0,3.0,Mar,109.0,0.0,51.335443455897405,-32.037084878755486,139.54473739588656
2015-04-01,27.0,2015.0,4.0,Apr,70.76666666666667,0.0,49.130874350891105,-48.30505803321933,142.66113137878725
2015-04-02,27.0,2015.0,4.0,Apr,70.76666666666667,0.0,47.32127940178006,-46.564443934776286,135.9102577414315
2015-04-03,54.0,2015.0,4.0,Apr,70.76666666666667,0.0,45.95557115131133,-39.658346833154475,133.769664149833
2015-04-04,136.0,2015.0,4.0,Apr,70.76666666666667,0.0,45.07237301330171,-45.099267888347,130.75866496956633
2015-04-05,55.0,2015.0,4.0,Apr,70.76666666666667,0.0,44.699165721368175,-41.699269989579335,131.598434015565
2015-04-06,22.0,2015.0,4.0,Apr,70.76666666666667,0.0,44.8516732262911,-44.01123205606618,131.1048394352379
2015-04-07,30.0,2015.0,4.0,Apr,70.76666666666667,0.0,45.53350145738163,-44.53625439756228,134.31311757719737
2015-04-08,30.0,2015.0,4.0,Apr,70.76666666666667,0.0,46.73603820852095,-45.99418466390185,134.6207094213665
2015-04-09,30.0,2015.0,4.0,Apr,70.76666666666667,0.0,48.438617014209,-37.62583977086671,137.48081626767035
2015-04-10,44.0,2015.0,4.0,Apr,70.76666666666667,0.0,50.60894238949574,-34.650935059942135,143.33779443607065
2015-04-11,39.0,2015.0,4.0,Apr,70.76666666666667,0.0,53.20376833056157,-28.746364782354004,150.35499584940575
2015-04-12,57.0,2015.0,4.0,Apr,70.76666666666667,0.0,56.16981662204508,-36.953865745654866,146.88606514928705
2015-04-13,30.0,2015.0,4.0,Apr,70.76666666666667,0.0,59.44491638483549,-32.05390251999724,141.49234548300956
2015-04-14,47.0,2015.0,4.0,Apr,70.76666666666667,0.0,62.95934153129568,-32.27565488621745,149.91359530041973
2015-04-15,74.0,2015.0,4.0,Apr,70.76666666666667,0.0,66.63731847718826,-21.698714558088625,155.34614065311177
